p
0.0375541074105624
0.0493357057106261
0.269565724107402
0.820264577829167
0.387208510890229
0.491667571439952
0.151264621170157
0.0700822543700481
0.202166081145792
0.948869192174574
0.936408297776704
0.062390323362856
0.341777902506542
0.194470968211381
0.625543289539155
0.471970166714192
0.0036795330167448
0.100572307106682
0.0253712089411054
0.0335944847676091
0.0710815888821233
0.0301202066821551
0.306834789002522
0.802084745014303
0.509321394540599
0.124497153779703
0.468442550098027
0.637861624687044
0.0847972569081576
0.188838859162676
0.133511464356675
0.367637813340433
0.49380362787051
0.288448305486422
0.0294233943597665
0.0046931473231826
0.733119763572201
0.094877398884689
0.547339497597171
0.0061975374687015
0.267915226884655
0.223071940518556
0.314078486951544
0.219483381151582
0.595023429032416
0.40110129689619
0.855832675035881
0.115399935178475
0.144677824177125
0.00376887862920097
0.987741576957398
0.96962107495702
0.0128651313769577
0.929429671091497
0.232437941136441
0.541662192952119
0.805370318234041
0.689209405014752
0.433387324392423
0.371647437697683
0.663752651243974
0.479183142481112
0.861824649802508
0.582806204640656
0.282402222164876
0.368155359215782
0.563732376451533
0.209555628670147
0.427636701240284
0.78265217040183
0.760604098001139
0.469510454695983
0.146454528591074
0.691905835341001
0.00350554299341312
0.00400753153556075
0.00216097846375205
0.00144953899223459
0.00300280395720158
0.188608649985481
0.014772079814157
0.0841016683534767
0.477432538351559
0.427727816918175
0.773549267480594
0.143162008297166
0.944615150008804
0.031442670598486
0.519708222491327
0.0993600674142045
0.194749245316242
0.0350887601066786
0.067838103806997
0.139323814752736
0.393331106759555
0.630177143303527
0.828881832591753
0.467053907804475
0.153129103003034
0.999917589239421
0.270656414283928
0.0560014100619443
0.172624584556062
0.49576678604302
0.759171399379235
0.846904110858291
0.0188870098289801
0.090010388022861
0.199048307640999
0.711675178779171
0.88685295329792
0.0222473689930457
0.0310950946316066
0.0453705968883041
0.375560782931247
0.260962210402197
0.326333250702035
0.166512910528731
0.0517262729125308
0.579140798875671
0.166851236560691
0.519321910578515
0.0198484038401569
0.0219361035017453
0.834069493876614
0.897366049968527
0.946996991636973
0.105529539299398
0.231702481763505
0.239380608017899
0.844353610181127
0.266047909873603
0.0158884881930708
0.0104789213892697
0.108551759730811
0.00197367755123534
0.00244687079852307
0.00573966303150236
0.015931052487796
0.0418075600407284
0.00632005745891978
0.00252531648380447
0.00566036774108428
0.00110410777585191
0.854563651817242
0.000954103319789798
0.00404926868746035
0.00166279095425015
0.00596803274565697
0.00292165119615513
0.573058692713288
0.541009691613887
0.0188388839648498
0.0340898797800339
0.487267748654858
0.395325710626332
0.0023065973857831
0.459475544714374
0.115202144928652
0.594226554626036
0.167433586399041
0.190814898621018
0.00742818941283271
0.27906904235783
0.300395827836391
0.0132032775272831
0.160084086167786
0.350018047582344
0.125366279777123
0.00472882373447744
0.0315353677182239
0.115005767850141
0.0563483344043965
0.0236554436012053
0.652148052198181
0.275102545810345
0.830747665992485
0.741027736122384
0.866688863020092
0.422482194100186
0.719774793915936
0.9758750659367
0.316221573593967
0.164472156780322
0.325930123887236
