p
0.0298671568654276
0.0627118856472359
0.313338016588675
0.85251921209958
0.409958715282686
0.444216199110742
0.192222105479737
0.0800434561626524
0.21148268680414
0.936506948037118
0.919152584517879
0.0922014271657401
0.338795469790532
0.218685786089235
0.640139529134371
0.455646339346063
0.00367278778783135
0.122038188738403
0.0270977646391703
0.0381296851881251
0.0728712429724484
0.0255816482760502
0.2891622793772
0.834699221592131
0.472522775172609
0.104291707351422
0.450848909601564
0.70534975922996
0.106822988290585
0.180973687986822
0.196859490838893
0.376221893795789
0.502781780779236
0.338993254356363
0.0248606771460839
0.00646321235797632
0.75315463807856
0.124561377035611
0.570961458371429
0.0109928097418859
0.312808072762731
0.268329751177391
0.331649962513654
0.237186246690964
0.62256854281702
0.397511924102587
0.860249471328309
0.0723052732448863
0.163876671793328
0.00121290775503893
0.968202974795282
0.960437679940445
0.00944509308891202
0.904725717772163
0.224271083670987
0.503254788832694
0.828948823160609
0.724281802684592
0.470653378344938
0.444806699784014
0.693656905684511
0.506327264808646
0.846048931821616
0.595954952071537
0.252040067750128
0.29945782464742
0.572306941195355
0.232132432630691
0.437850260072522
0.781598349630304
0.724385027113703
0.48687074146131
0.188907421894663
0.660905581486123
0.00473955610305915
0.00400120565970438
0.0030120720550302
0.00188672408849944
0.0028647953932852
0.144852046023725
0.00784539798581725
0.0977795611694692
0.459747747549245
0.462938210402961
0.788146210477311
0.178783692995869
0.934495011803597
0.0509837324496985
0.542561960389913
0.0876298435406802
0.197515863214178
0.0283811478190197
0.0458425872299368
0.125343807384147
0.368978712985295
0.66582366970716
0.871162732039772
0.464388990592278
0.127822360804982
0.984999036786468
0.26613754100391
0.0304678607348704
0.17044967890602
0.511962202805082
0.760261652408066
0.822629865416545
0.0249910868698865
0.074988103739871
0.229382270029798
0.678950955927039
0.883174223529323
0.013970290720204
0.0319751163939543
0.0375246443199522
0.439964803506566
0.250695270403109
0.278158506664865
0.161572491521299
0.0714029097215496
0.631974966347366
0.172677596672916
0.470038647562376
0.0264105898861336
0.019688022054432
0.859015987734772
0.846312370074328
0.902928174663565
0.080309780406307
0.28108224513711
0.179968153427536
0.903902166334439
0.238681039596058
0.0205569815859975
0.0151243959534998
0.102983796871226
0.000869263826498657
0.0011637026822651
0.00349659071758262
0.0153494383088536
0.0438944727402878
0.00251381082781195
0.00168840019178851
0.0037828509969058
0.000305427561842641
0.799754473526965
0.00048730780381702
0.00308347898186532
0.00165522246423711
0.00632344198626271
0.00359437711464326
0.564071296012858
0.523089405677884
0.0100898366756268
0.0309128349993705
0.463478845718521
0.380766304776878
0.000406951629563815
0.479245114184772
0.0937827021228463
0.583007456114594
0.124430777989549
0.173139071689857
0.00511062734850113
0.259853227821787
0.298506592550325
0.0112782780588566
0.163316312028913
0.367992472322125
0.123091535956525
0.00195487499113351
0.0196404866641038
0.102359137410311
0.0393047667273256
0.00983677939866696
0.6325659386213
0.269315192516591
0.816786630066804
0.731938289684587
0.9185876663488
0.431517609969914
0.721974573288791
0.999816567679153
0.281939778260667
0.122410458587049
0.323401889935198
0.682305940548829
0.000589868787774145
0.523653857828705
0.000118845697377425
0.721037621151777
0.0130480088067633
